File,SP,CS,Date
1rsy_1a25B,103614,4,04/07/2016 0:00:00
1rthA_2rn2,-117627,10,04/07/2016 0:00:00
1rtm1_1qo3C,186862,4,04/07/2016 0:00:00
1rzl_1fk3A,337637,6,04/07/2016 0:00:00
1sacA_1b09C,348127,1,04/07/2016 0:00:00
1sat_1hfc,-219748,6,04/07/2016 0:00:00
1sayA_1hzzB,628410,6,04/07/2016 0:00:00
1sbp_1wod,323641,0,04/07/2016 0:00:00
1scjB_1b64,38887,0,04/07/2016 0:00:00
1seiA_1qd7G,376519,8,04/07/2016 0:00:00
1sek_1dvmD,925415,23,04/07/2016 0:00:00
1sek_1psi,947271,16,04/07/2016 0:00:00
1sfe_1eh7A,308491,11,04/07/2016 0:00:00
1shcA_1x11A,-294818,1,04/07/2016 0:00:00
1shkA_1ng1,73713,4,04/07/2016 0:00:00
1shkA_3tmkA,-26159,3,04/07/2016 0:00:00
1shsA_1ejfA,28887,0,04/07/2016 0:00:00
1skyB_1a5t,376278,3,04/07/2016 0:00:00
1skyE_1e32A,153092,13,04/07/2016 0:00:00
1skyE_1skyB,459359,47,04/07/2016 0:00:00
1sluA_1fi8E,16035,4,04/07/2016 0:00:00
1smrA_2rmpA,949186,25,04/07/2016 0:00:00
1smvA_1c8nC,43415,4,04/07/2016 0:00:00
1smvA_2tbvA,-469026,2,04/07/2016 0:00:00
1smvA_4sbvC,165306,5,04/07/2016 0:00:00
1sro_1mjc,123539,3,04/07/2016 0:00:00
1stfI_1cewI,25228,0,04/07/2016 0:00:00
1sur_2nsyA,-121476,1,04/07/2016 0:00:00
1svpA_5ptp,153924,4,04/07/2016 0:00:00
1svy_1svq,33368,1,04/07/2016 0:00:00
1svy_2vil,26214,0,04/07/2016 0:00:00
1swuA_2aviA,15558,3,04/07/2016 0:00:00
1t1dA_1buoA,4738,1,04/07/2016 0:00:00
1taq_5ktqA,1504061,6,04/07/2016 0:00:00
1taxA_1xas,716750,30,04/07/2016 0:00:00
1tbgE_1tbgF,87556,1,04/07/2016 0:00:00
1tc1A_1qk3A,95720,1,04/07/2016 0:00:00
1tcrA_1ah1,48010,5,04/07/2016 0:00:00
1tcrA_1qsfD,156555,6,04/07/2016 0:00:00
1tfb_1c9bA,439403,6,04/07/2016 0:00:00
1tfe_1efuB,306417,1,04/07/2016 0:00:00
1tgxA_1cdtA,172822,10,04/07/2016 0:00:00
1theB_1ef7A,537121,23,04/07/2016 0:00:00
1theB_1qmyA,185416,6,04/07/2016 0:00:00
1tig_2ifeA,282773,1,04/07/2016 0:00:00
1tit_1wit,-7354,0,04/07/2016 0:00:00
1tit_2ncm,-26358,1,04/07/2016 0:00:00
1tlfA_2dri,401412,3,04/07/2016 0:00:00
1tlk_1wit,1156,0,04/07/2016 0:00:00
1tlk_1wwcA,-63876,0,04/07/2016 0:00:00
1trb_1f6mF,1026988,28,04/07/2016 0:00:00
1tul_1dun,29573,0,04/07/2016 0:00:00
1tvdA_1bzqN,59206,8,04/07/2016 0:00:00
1tvdA_1ivlB,67188,7,04/07/2016 0:00:00
1tvdA_1qfwL,92392,6,04/07/2016 0:00:00
1tvxA_1a15A,126761,4,04/07/2016 0:00:00
1tx4A_1f7cA,228331,5,04/07/2016 0:00:00
1tyfA_1nzyA,181544,2,04/07/2016 0:00:00
1u2fA_1fjcA,108417,1,04/07/2016 0:00:00
1u9aA_1c4zD,354760,6,04/07/2016 0:00:00
1u9aA_1i7kB,321049,8,04/07/2016 0:00:00
1ubpC_1a4mA,191831,1,04/07/2016 0:00:00
1uch_1cmxA,198376,0,04/07/2016 0:00:00
1ulo_1cx1A,-176823,0,04/07/2016 0:00:00
1uok_1bvzA,549828,13,04/07/2016 0:00:00
1urnA_1u2fA,79611,1,04/07/2016 0:00:00
1urnA_2u1a,87548,1,04/07/2016 0:00:00
1uteA_1qhwA,-19732,9,04/07/2016 0:00:00
1uteA_4kbpA,20457,6,04/07/2016 0:00:00
1vcaA_2fcbA,-193073,0,04/07/2016 0:00:00
1vdrA_3dfr,246156,9,04/07/2016 0:00:00
1vfrA_1icuB,292115,5,04/07/2016 0:00:00
1vfrA_1nox,164914,1,04/07/2016 0:00:00
1vfyA_1hyiA,117090,8,04/07/2016 0:00:00
1vid_2admA,-1214121,0,04/07/2016 0:00:00
1vid_2dpmA,-310536,0,04/07/2016 0:00:00
1vid_3mag,-77607,0,04/07/2016 0:00:00
1vpfA_1pdgA,101017,1,04/07/2016 0:00:00
1vpsA_1dzlA,419198,7,04/07/2016 0:00:00
1vsgA_2vsgA,-143422,0,04/07/2016 0:00:00
1wab_1deoA,-429381,1,04/07/2016 0:00:00
1wdcC_1br4B,145448,0,04/07/2016 0:00:00
1wer_1nf1A,-303119,1,04/07/2016 0:00:00
1wgjA_2prd,8245,0,04/07/2016 0:00:00
1wit_2ncm,-72975,0,04/07/2016 0:00:00
1wwcA_1he7A,33492,2,04/07/2016 0:00:00
1x11A_2nmbA,-279239,0,04/07/2016 0:00:00
1xbd_1ayoA,13113,0,04/07/2016 0:00:00
1xel_1i3nA,1115492,37,04/07/2016 0:00:00
1xikA_1qghA,-111205,1,04/07/2016 0:00:00
1xikA_1xsm,871263,25,04/07/2016 0:00:00
1xvaA_2dpmA,-502462,1,04/07/2016 0:00:00
1xvaA_2ercA,-331588,1,04/07/2016 0:00:00
1xwl_1t7pA,997978,21,04/07/2016 0:00:00
1xwl_2kfzA,1358766,33,04/07/2016 0:00:00
1xxaA_1b4aA,33944,0,04/07/2016 0:00:00
1ybvA_1g6q2,-8905,1,04/07/2016 0:00:00
1ybvA_2ae2B,540884,10,04/07/2016 0:00:00
1yer_1b63A,136253,7,04/07/2016 0:00:00
1yge_1byt,3337898,160,04/07/2016 0:00:00
1yghA_1bob,-288588,1,04/07/2016 0:00:00
1yghA_1i21A,-291994,1,04/07/2016 0:00:00
1yghA_1qsrA,-135751,1,04/07/2016 0:00:00
1ygs_1devA,-147194,0,04/07/2016 0:00:00
1ytbA_1qnaB,340667,8,04/07/2016 0:00:00
1zin_5ukdA,482131,20,04/07/2016 0:00:00
1zpdA_1qpbB,1589380,15,04/07/2016 0:00:00
1zxq_1ic1A,-415405,1,04/07/2016 0:00:00
2a3dA_1fpoA,19281,0,04/07/2016 0:00:00
2abk_1ebmA,-412880,2,04/07/2016 0:00:00
2admA_3mag,-498404,0,04/07/2016 0:00:00
2afpA_1ixxB,179207,6,04/07/2016 0:00:00
2bbkH_1qfmA,-53461,0,04/07/2016 0:00:00
2bbvA_1f2nA,-81850,0,04/07/2016 0:00:00
2bce_1acl,916011,31,04/07/2016 0:00:00
2bce_1qonA,890382,33,04/07/2016 0:00:00
2bopA_1ris,72273,0,04/07/2016 0:00:00
2btvA_2btvB,219700,23,04/07/2016 0:00:00
2cba_1koqB,541694,14,04/07/2016 0:00:00
2cblA_1psrA,-106412,1,04/07/2016 0:00:00
2cbp_1f56C,241148,9,04/07/2016 0:00:00
2ccyA_256bA,27038,1,04/07/2016 0:00:00
2cmd_1mldD,725939,27,04/07/2016 0:00:00
2cmd_3ldh,679527,13,04/07/2016 0:00:00
2cpl_1c5fC,640623,35,04/07/2016 0:00:00
2cpl_2nul,432861,18,04/07/2016 0:00:00
2dhqA_1c9kB,109506,1,04/07/2016 0:00:00
2dkb_2gsaA,545973,9,04/07/2016 0:00:00
2dkb_2oatC,496823,13,04/07/2016 0:00:00
2dorA_1ep3A,481378,4,04/07/2016 0:00:00
2dri_8abp,445569,5,04/07/2016 0:00:00
2eboA_1mof,23692,3,04/07/2016 0:00:00
2er7E_2rmpA,900606,22,04/07/2016 0:00:00
2ercA_3mag,-37622,0,04/07/2016 0:00:00
2fal_1ebt,89367,4,04/07/2016 0:00:00
2fal_3sdhA,142405,5,04/07/2016 0:00:00
2fcbA_1iisC,-239479,0,04/07/2016 0:00:00
2fcbA_2ncm,-223394,0,04/07/2016 0:00:00
2fnbA_1bpv,101678,2,04/07/2016 0:00:00
2gar_1bxkA,248966,1,04/07/2016 0:00:00
2gdm_1a6m,94477,6,04/07/2016 0:00:00
2gdm_2vhbA,146017,3,04/07/2016 0:00:00
2gmfA_1f6fA,77962,1,04/07/2016 0:00:00
2hbg_2vhbA,148507,2,04/07/2016 0:00:00
2hbg_3sdhA,132204,4,04/07/2016 0:00:00
2hddA_1b8iA,26704,18,04/07/2016 0:00:00
2hdhA_3hdhB,862244,6,04/07/2016 0:00:00
2hrvA_1agjA,85661,4,04/07/2016 0:00:00
2hrvA_5ptp,206850,7,04/07/2016 0:00:00
2hts_2irfG,17081,0,04/07/2016 0:00:00
2i1b_1iltA,194818,8,04/07/2016 0:00:00
2i1b_1iraX,144218,1,04/07/2016 0:00:00
2i1b_2ila,120179,1,04/07/2016 0:00:00
2if1_1d1rA,18387,2,04/07/2016 0:00:00
2ila_1abrB,-403805,0,04/07/2016 0:00:00
2ila_1hce,29481,1,04/07/2016 0:00:00
2ilk_1vlk,138458,0,04/07/2016 0:00:00
2lbd_2prgA,-100989,5,04/07/2016 0:00:00
2masA_1ezrA,652809,13,04/07/2016 0:00:00
2mbr_1qltA,-360814,4,04/07/2016 0:00:00
2mev1_1tmf1,45080,27,04/07/2016 0:00:00
2nlrA_1h8vF,270751,8,04/07/2016 0:00:00
2nmbA_1shcA,-362727,0,04/07/2016 0:00:00
2nsyA_1sur,150902,1,04/07/2016 0:00:00
2occB_1qleB,50047,57,04/07/2016 0:00:00
2ohxA_3hudA,1385069,44,04/07/2016 0:00:00
2omf_1osmC,789739,14,04/07/2016 0:00:00
2omf_2por,102260,5,04/07/2016 0:00:00
2pgd_1pgjA,1517000,62,04/07/2016 0:00:00
2pii_1cc8A,93995,0,04/07/2016 0:00:00
2pkaA_1a7s,153908,1,04/07/2016 0:00:00
2pkaA_1aksA,173514,1,04/07/2016 0:00:00
2por_3prn,34716,3,04/07/2016 0:00:00
2prgA_3erdA,-129338,1,04/07/2016 0:00:00
2pth_1c8bA,32550,10,04/07/2016 0:00:00
2qwc_1b9vA,8956,78,04/07/2016 0:00:00
2qwc_1nsdB,12107,63,04/07/2016 0:00:00
2reb_1cr1A,377913,5,04/07/2016 0:00:00
2reb_1g19A,1426452,91,04/07/2016 0:00:00
2rmpA_1avfA,899959,8,04/07/2016 0:00:00
2rn2_1ekeA,-825,0,04/07/2016 0:00:00
2scuA_1drw,319511,3,04/07/2016 0:00:00
2scuA_1eudA,1041074,39,04/07/2016 0:00:00
2scuB_1eucB,1202781,18,04/07/2016 0:00:00
2shpA_1i9sA,-746230,0,04/07/2016 0:00:00
2tbvA_1pov1,129062,2,04/07/2016 0:00:00
2tct_1a6i,-43881,2,04/07/2016 0:00:00
2tgi_1es7C,372867,12,04/07/2016 0:00:00
2thiA_1eu8A,11254,1,04/07/2016 0:00:00
2tnfA_1d4vB,148334,3,04/07/2016 0:00:00
2tpsA_1qpoA,-59919,0,04/07/2016 0:00:00
2tysA_1pii,-48746,0,04/07/2016 0:00:00
2tysB_1tdj,655621,7,04/07/2016 0:00:00
2u2fA_1u2fA,139170,1,04/07/2016 0:00:00
2xat_3tdt,62762,1,04/07/2016 0:00:00
3bct_1g3jC,-175555,0,04/07/2016 0:00:00
3chbD_1prtF,465,14,04/07/2016 0:00:00
3chy_1b00B,393775,10,04/07/2016 0:00:00
3chy_1tmy,378116,9,04/07/2016 0:00:00
3chy_4tmyB,373565,9,04/07/2016 0:00:00
3cla_1nocB,381125,2,04/07/2016 0:00:00
3crd_3ygsP,18647,0,04/07/2016 0:00:00
3erdA_1dkfA,35441,3,04/07/2016 0:00:00
3erdA_1ereB,179781,5,04/07/2016 0:00:00
3eugA_1lauE,765266,45,04/07/2016 0:00:00
3inkC_1irl,80463,8,04/07/2016 0:00:00
3ldh_1hlpA,894840,17,04/07/2016 0:00:00
3lzt_1gbzA,78281,47,04/07/2016 0:00:00
3nul_1acf,294339,2,04/07/2016 0:00:00
3nul_1fil,188168,0,04/07/2016 0:00:00
3nul_1ifqA,-145205,0,04/07/2016 0:00:00
3pchM_3pchA,345822,4,04/07/2016 0:00:00
3pte_1pmd,-760777,1,04/07/2016 0:00:00
3pte_1skf,-395097,2,04/07/2016 0:00:00
3pyp_1drmA,-31003,0,04/07/2016 0:00:00
3sdhA_1sctF,104406,7,04/07/2016 0:00:00
3seb_1enfA,245927,6,04/07/2016 0:00:00
3stdA_2std,42482,62,04/07/2016 0:00:00
3tgl_1dt5A,132688,7,04/07/2016 0:00:00
3ullA_1kawB,348084,4,04/07/2016 0:00:00
3ullA_1prtF,76170,1,04/07/2016 0:00:00
3vub_2vubH,18155,4,04/07/2016 0:00:00
4aahA_1flgB,936493,0,04/07/2016 0:00:00
4bcl_1ksaA,25833,43,04/07/2016 0:00:00
4crxA_1floA,-78662,1,04/07/2016 0:00:00
4icb_1mho,94118,0,04/07/2016 0:00:00
4mbp_1eljA,74981,1,04/07/2016 0:00:00
4mbp_1eu8A,109074,1,04/07/2016 0:00:00
4mbp_1ezpA,220342,2,04/07/2016 0:00:00
4mbp_1gggB,-192919,0,04/07/2016 0:00:00
4pgaA_1ho3A,653044,3,04/07/2016 0:00:00
4uagA_1eehA,718964,16,04/07/2016 0:00:00
5hpgA_2pk4,200427,15,04/07/2016 0:00:00
5nul_1akt,149683,2,04/07/2016 0:00:00
5nul_1j9gA,93298,2,04/07/2016 0:00:00
5tmpA_3tmkG,259106,4,04/07/2016 0:00:00
6prcL_6prcM,642803,9,04/07/2016 0:00:00
7taa_2taaA,447489,22,04/07/2016 0:00:00
8fabA_1tetH,142131,0,04/07/2016 0:00:00
